"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234044","148-BY","2018/12/03 12:49:20","新北市永和區秀朗路二段165號","121.525286666667","25.0015716666667","6500400","永和區"
"234078","298-R6","2018/12/03 12:49:11","新北市永和區永利路130號","121.521756666667","25.0029766666667","6500400","永和區"
"234036","336-UY","2018/12/03 12:49:03","新北市永和區成功路二段71號","121.5268","24.999975","6500400","永和區"
"234062","337-UY","2018/12/03 12:49:09","新北市永和區福和路1號","121.525745","25.00948","6500400","永和區"
"234068","552-UM","2018/12/03 12:49:15","新北市永和區中興街100號","121.51909","25.0121166666667","6500400","永和區"
"234015","745-BX","2018/12/03 12:49:06","新北市永和區忠孝街26巷8號","121.515423333333","25.0168066666667","6500400","永和區"
"234028","746-BX","2018/12/03 12:49:01","新北市永和區得和路321號","121.52343","24.9996","6500400","永和區"
"234012","KEA-2591","2018/12/03 12:49:23","新北市永和區保福路二段133巷26號","121.509063333333","25.013625","6500400","永和區"
"234060","AAD-866","2018/12/03 12:49:15","新北市永和區福和路303號","121.516336666667","25.0072516666667","6500400","永和區"
"234084","847-RS","2018/12/03 12:49:04","新北市永和區中正路39-1號","121.514416666667","24.996085","6500400","永和區"
"234025","9372-KE","2018/12/03 12:49:10","新北市永和區永和路二段22號","121.51481","25.0101133333333","6500400","永和區"
"234010","9373-KE","2018/12/03 12:49:12","新北市永和區保安路46號","121.510351666667","25.016875","6500400","永和區"
"248013","025-BX","2018/12/03 12:49:12","新北市五股區中興路二段63巷17號","121.460316666667","25.075465","6501500","五股區"
"248015","026-BX","2018/12/03 12:46:53","新北市五股區中興路二段83巷26-6號","121.460103333333","25.0753016666667","6501500","五股區"
"248005","077-UY","2018/12/03 12:49:16","新北市五股區中興路二段37巷28號","121.46009","25.0750183333333","6501500","五股區"
"248007","095-VK","2018/12/03 12:49:11","新北市五股區中興路二段37巷26號","121.46031","25.07512","6501500","五股區"
"248009","682-TV","2018/12/03 12:49:08","新北市五股區中興路二段63巷17號","121.46029","25.0754183333333","6501500","五股區"
"234022","9380-KE","2018/12/03 12:49:13","新北市永和區竹林路119巷45號","121.52183","25.01184","6500400","永和區"
"234076","969-R7","2018/12/03 12:49:20","新北市中和區安樂路87號","121.51299","24.99447","6500400","永和區"
"234066","AAC-212","2018/12/03 12:49:15","新北市永和區中和路625號","121.51301","25.0049633333333","6500400","永和區"
"234001","AAC-295","2018/12/03 12:49:17","新北市永和區中正路541號","121.51688","25.0079266666667","6500400","永和區"
"244001","248-BX","2018/12/03 12:49:10","新北市林口區粉寮路二段160巷28號","121.40522","25.0907333333333","6501700","林口區"
"243004","646-TV","2018/12/03 12:24:16","新北市泰山區黎明路25號","121.422138333333","25.060965","6501600","泰山區"
"231002","002-UM","2018/12/03 12:49:16","新北市新店區安華路28-1號","121.519768333333","24.9609933333333","6500600","新店區"
