SiteName,MonitorDate,Concentration,ItemUnit
朴子,2018-07-22,11,μg/m3
斗六,2018-07-22,15,μg/m3
南投,2018-07-22,15,μg/m3
彰化,2018-07-22,18,μg/m3
忠明,2018-07-22,15,μg/m3
豐原,2018-07-22,12,μg/m3
三義,2018-07-22,11,μg/m3
苗栗,2018-07-22,10,μg/m3
新竹,2018-07-22,11,μg/m3
竹東,2018-07-22,,μg/m3
平鎮,2018-07-22,12,μg/m3
桃園,2018-07-22,12,μg/m3
萬華,2018-07-22,10,μg/m3
士林,2018-07-22,10,μg/m3
板橋,2018-07-22,10,μg/m3
汐止,2018-07-22,9,μg/m3
基隆,2018-07-22,8,μg/m3
馬公,2018-07-19,10,μg/m3
金門,2018-07-19,9,μg/m3
馬祖,2018-07-19,7,μg/m3
宜蘭,2018-07-19,5,μg/m3
陽明,2018-07-19,3,μg/m3
花蓮,2018-07-19,4,μg/m3
臺東,2018-07-19,6,μg/m3
恆春,2018-07-19,4,μg/m3
屏東,2018-07-19,10,μg/m3
前金,2018-07-19,11,μg/m3
林園,2018-07-19,11,μg/m3
美濃,2018-07-19,8,μg/m3
臺南,2018-07-19,11,μg/m3
新營,2018-07-19,11,μg/m3
嘉義,2018-07-19,12,μg/m3
朴子,2018-07-19,14,μg/m3
斗六,2018-07-19,16,μg/m3
南投,2018-07-19,17,μg/m3
彰化,2018-07-19,14,μg/m3
忠明,2018-07-19,15,μg/m3
豐原,2018-07-19,16,μg/m3
三義,2018-07-19,17,μg/m3
苗栗,2018-07-19,16,μg/m3
新竹,2018-07-19,9,μg/m3
竹東,2018-07-19,10,μg/m3
平鎮,2018-07-19,5,μg/m3
桃園,2018-07-19,5,μg/m3
萬華,2018-07-19,6,μg/m3
士林,2018-07-19,4,μg/m3
板橋,2018-07-19,5,μg/m3
汐止,2018-07-19,5,μg/m3
基隆,2018-07-19,5,μg/m3
馬公,2018-07-16,11,μg/m3
金門,2018-07-16,10,μg/m3
馬祖,2018-07-16,6,μg/m3
宜蘭,2018-07-16,5,μg/m3
陽明,2018-07-16,,μg/m3
花蓮,2018-07-16,3,μg/m3
臺東,2018-07-16,4,μg/m3
恆春,2018-07-16,4,μg/m3
屏東,2018-07-16,21,μg/m3
前金,2018-07-16,15,μg/m3
林園,2018-07-16,17,μg/m3
美濃,2018-07-16,19,μg/m3
臺南,2018-07-16,18,μg/m3
新營,2018-07-16,,μg/m3
嘉義,2018-07-16,28,μg/m3
朴子,2018-07-16,22,μg/m3
斗六,2018-07-16,36,μg/m3
南投,2018-07-16,37,μg/m3
彰化,2018-07-16,33,μg/m3
忠明,2018-07-16,33,μg/m3
豐原,2018-07-16,35,μg/m3
三義,2018-07-16,31,μg/m3
苗栗,2018-07-16,23,μg/m3
新竹,2018-07-16,16,μg/m3
竹東,2018-07-16,18,μg/m3
平鎮,2018-07-16,4,μg/m3
桃園,2018-07-16,,μg/m3
萬華,2018-07-16,4,μg/m3
士林,2018-07-16,4,μg/m3
板橋,2018-07-16,4,μg/m3
汐止,2018-07-16,4,μg/m3
基隆,2018-07-16,5,μg/m3
馬公,2018-07-13,12,μg/m3
金門,2018-07-13,14,μg/m3
馬祖,2018-07-13,10,μg/m3
宜蘭,2018-07-13,5,μg/m3
陽明,2018-07-13,4,μg/m3
花蓮,2018-07-13,4,μg/m3
臺東,2018-07-13,3,μg/m3
恆春,2018-07-13,3,μg/m3
屏東,2018-07-13,,μg/m3
前金,2018-07-13,12,μg/m3
林園,2018-07-13,8,μg/m3
美濃,2018-07-13,12,μg/m3
臺南,2018-07-13,16,μg/m3
新營,2018-07-13,18,μg/m3
嘉義,2018-07-13,17,μg/m3
朴子,2018-07-13,21,μg/m3
斗六,2018-07-13,17,μg/m3
南投,2018-07-13,18,μg/m3
彰化,2018-07-13,21,μg/m3
忠明,2018-07-13,20,μg/m3
豐原,2018-07-13,17,μg/m3
三義,2018-07-13,17,μg/m3
苗栗,2018-07-13,,μg/m3
新竹,2018-07-13,16,μg/m3
竹東,2018-07-13,13,μg/m3
平鎮,2018-07-13,19,μg/m3
桃園,2018-07-13,,μg/m3
萬華,2018-07-13,5,μg/m3
士林,2018-07-13,4,μg/m3
板橋,2018-07-13,6,μg/m3
汐止,2018-07-13,4,μg/m3
基隆,2018-07-13,5,μg/m3
馬公,2018-07-10,9,μg/m3
金門,2018-07-10,10,μg/m3
馬祖,2018-07-10,8,μg/m3
宜蘭,2018-07-10,5,μg/m3
陽明,2018-07-10,,μg/m3
花蓮,2018-07-10,11,μg/m3
臺東,2018-07-10,10,μg/m3
恆春,2018-07-10,8,μg/m3
屏東,2018-07-10,14,μg/m3
前金,2018-07-10,13,μg/m3
林園,2018-07-10,14,μg/m3
美濃,2018-07-10,18,μg/m3
臺南,2018-07-10,12,μg/m3
新營,2018-07-10,15,μg/m3
嘉義,2018-07-10,17,μg/m3
朴子,2018-07-10,15,μg/m3
斗六,2018-07-10,16,μg/m3
南投,2018-07-10,14,μg/m3
彰化,2018-07-10,16,μg/m3
忠明,2018-07-10,15,μg/m3
豐原,2018-07-10,13,μg/m3
三義,2018-07-10,12,μg/m3
苗栗,2018-07-10,13,μg/m3
新竹,2018-07-10,9,μg/m3
竹東,2018-07-10,8,μg/m3
平鎮,2018-07-10,8,μg/m3
桃園,2018-07-10,8,μg/m3
萬華,2018-07-10,8,μg/m3
士林,2018-07-10,6,μg/m3
板橋,2018-07-10,8,μg/m3
汐止,2018-07-10,7,μg/m3
基隆,2018-07-10,9,μg/m3
馬公,2018-07-07,9,μg/m3
金門,2018-07-07,11,μg/m3
馬祖,2018-07-07,14,μg/m3
宜蘭,2018-07-07,11,μg/m3
陽明,2018-07-07,9,μg/m3
花蓮,2018-07-07,10,μg/m3
臺東,2018-07-07,6,μg/m3
恆春,2018-07-07,4,μg/m3
屏東,2018-07-07,7,μg/m3
前金,2018-07-07,,μg/m3
林園,2018-07-07,6,μg/m3
美濃,2018-07-07,5,μg/m3
臺南,2018-07-07,7,μg/m3
新營,2018-07-07,7,μg/m3
嘉義,2018-07-07,,μg/m3
朴子,2018-07-07,8,μg/m3
斗六,2018-07-07,8,μg/m3
南投,2018-07-07,6,μg/m3
彰化,2018-07-07,9,μg/m3
忠明,2018-07-07,8,μg/m3
豐原,2018-07-07,9,μg/m3
三義,2018-07-07,8,μg/m3
苗栗,2018-07-07,9,μg/m3
新竹,2018-07-07,10,μg/m3
竹東,2018-07-07,8,μg/m3
平鎮,2018-07-07,11,μg/m3
桃園,2018-07-07,13,μg/m3
萬華,2018-07-07,11,μg/m3
士林,2018-07-07,13,μg/m3
板橋,2018-07-07,12,μg/m3
汐止,2018-07-07,14,μg/m3
基隆,2018-07-07,12,μg/m3
馬公,2018-07-04,11,μg/m3
金門,2018-07-04,13,μg/m3
馬祖,2018-07-04,17,μg/m3
宜蘭,2018-07-04,10,μg/m3
陽明,2018-07-04,6,μg/m3
花蓮,2018-07-04,10,μg/m3
臺東,2018-07-04,10,μg/m3
恆春,2018-07-04,,μg/m3
屏東,2018-07-04,7,μg/m3
前金,2018-07-04,8,μg/m3
林園,2018-07-04,8,μg/m3
美濃,2018-07-04,5,μg/m3
臺南,2018-07-04,7,μg/m3
新營,2018-07-04,6,μg/m3
嘉義,2018-07-04,,μg/m3
朴子,2018-07-04,8,μg/m3
斗六,2018-07-04,8,μg/m3
南投,2018-07-04,7,μg/m3
彰化,2018-07-04,9,μg/m3
忠明,2018-07-04,8,μg/m3
豐原,2018-07-04,8,μg/m3
三義,2018-07-04,6,μg/m3
苗栗,2018-07-04,,μg/m3
新竹,2018-07-04,8,μg/m3
竹東,2018-07-04,6,μg/m3
平鎮,2018-07-04,8,μg/m3
桃園,2018-07-04,8,μg/m3
萬華,2018-07-04,8,μg/m3
士林,2018-07-04,8,μg/m3
板橋,2018-07-04,7,μg/m3
汐止,2018-07-04,8,μg/m3
基隆,2018-07-04,7,μg/m3
馬公,2018-07-01,8,μg/m3
金門,2018-07-01,21,μg/m3
馬祖,2018-07-01,16,μg/m3
宜蘭,2018-07-01,15,μg/m3
陽明,2018-07-01,11,μg/m3
花蓮,2018-07-01,16,μg/m3
臺東,2018-07-01,10,μg/m3
恆春,2018-07-01,8,μg/m3
屏東,2018-07-01,6,μg/m3
前金,2018-07-01,,μg/m3
林園,2018-07-01,7,μg/m3
美濃,2018-07-01,5,μg/m3
臺南,2018-07-01,7,μg/m3
新營,2018-07-01,7,μg/m3
嘉義,2018-07-01,7,μg/m3
朴子,2018-07-01,8,μg/m3
斗六,2018-07-01,9,μg/m3
南投,2018-07-01,8,μg/m3
彰化,2018-07-01,9,μg/m3
忠明,2018-07-01,8,μg/m3
豐原,2018-07-01,9,μg/m3
三義,2018-07-01,9,μg/m3
苗栗,2018-07-01,9,μg/m3
新竹,2018-07-01,11,μg/m3
竹東,2018-07-01,10,μg/m3
平鎮,2018-07-01,11,μg/m3
桃園,2018-07-01,11,μg/m3
萬華,2018-07-01,11,μg/m3
士林,2018-07-01,11,μg/m3
板橋,2018-07-01,11,μg/m3
汐止,2018-07-01,12,μg/m3
基隆,2018-07-01,14,μg/m3
馬公,2018-06-28,6,μg/m3
金門,2018-06-28,11,μg/m3
馬祖,2018-06-28,12,μg/m3
宜蘭,2018-06-28,10,μg/m3
陽明,2018-06-28,12,μg/m3
花蓮,2018-06-28,6,μg/m3
臺東,2018-06-28,5,μg/m3
恆春,2018-06-28,3,μg/m3
屏東,2018-06-28,9,μg/m3
前金,2018-06-28,8,μg/m3
林園,2018-06-28,7,μg/m3
美濃,2018-06-28,8,μg/m3
臺南,2018-06-28,7,μg/m3
新營,2018-06-28,8,μg/m3
嘉義,2018-06-28,8,μg/m3
朴子,2018-06-28,8,μg/m3
斗六,2018-06-28,9,μg/m3
南投,2018-06-28,12,μg/m3
彰化,2018-06-28,12,μg/m3
忠明,2018-06-28,12,μg/m3
豐原,2018-06-28,13,μg/m3
三義,2018-06-28,12,μg/m3
苗栗,2018-06-28,11,μg/m3
新竹,2018-06-28,12,μg/m3
竹東,2018-06-28,12,μg/m3
平鎮,2018-06-28,12,μg/m3
桃園,2018-06-28,13,μg/m3
萬華,2018-06-28,15,μg/m3
士林,2018-06-28,15,μg/m3
板橋,2018-06-28,16,μg/m3
汐止,2018-06-28,16,μg/m3
基隆,2018-06-28,14,μg/m3
馬公,2018-06-25,7,μg/m3
金門,2018-06-25,6,μg/m3
馬祖,2018-06-25,,μg/m3
宜蘭,2018-06-25,14,μg/m3
陽明,2018-06-25,18,μg/m3
花蓮,2018-06-25,,μg/m3
臺東,2018-06-25,9,μg/m3
恆春,2018-06-25,7,μg/m3
屏東,2018-06-25,11,μg/m3
前金,2018-06-25,10,μg/m3
林園,2018-06-25,9,μg/m3
美濃,2018-06-25,11,μg/m3
臺南,2018-06-25,9,μg/m3
新營,2018-06-25,11,μg/m3
嘉義,2018-06-25,10,μg/m3
朴子,2018-06-25,11,μg/m3
斗六,2018-06-25,12,μg/m3
南投,2018-06-25,11,μg/m3
彰化,2018-06-25,15,μg/m3
忠明,2018-06-25,13,μg/m3
豐原,2018-06-25,15,μg/m3
三義,2018-06-25,14,μg/m3
苗栗,2018-06-25,13,μg/m3
新竹,2018-06-25,14,μg/m3
竹東,2018-06-25,15,μg/m3
平鎮,2018-06-25,14,μg/m3
桃園,2018-06-25,18,μg/m3
萬華,2018-06-25,19,μg/m3
士林,2018-06-25,19,μg/m3
板橋,2018-06-25,21,μg/m3
汐止,2018-06-25,23,μg/m3
基隆,2018-06-25,20,μg/m3
馬公,2018-06-22,9,μg/m3
金門,2018-06-22,10,μg/m3
馬祖,2018-06-22,9,μg/m3
宜蘭,2018-06-22,10,μg/m3
陽明,2018-06-22,11,μg/m3
花蓮,2018-06-22,10,μg/m3
臺東,2018-06-22,10,μg/m3
恆春,2018-06-22,7,μg/m3
屏東,2018-06-22,10,μg/m3
前金,2018-06-22,12,μg/m3
林園,2018-06-22,9,μg/m3
美濃,2018-06-22,7,μg/m3
臺南,2018-06-22,10,μg/m3
新營,2018-06-22,9,μg/m3
嘉義,2018-06-22,9,μg/m3
朴子,2018-06-22,12,μg/m3
斗六,2018-06-22,10,μg/m3
南投,2018-06-22,10,μg/m3
彰化,2018-06-22,13,μg/m3
忠明,2018-06-22,13,μg/m3
豐原,2018-06-22,12,μg/m3
三義,2018-06-22,10,μg/m3
苗栗,2018-06-22,11,μg/m3
新竹,2018-06-22,13,μg/m3
竹東,2018-06-22,10,μg/m3
平鎮,2018-06-22,12,μg/m3
桃園,2018-06-22,15,μg/m3
萬華,2018-06-22,11,μg/m3
士林,2018-06-22,11,μg/m3
板橋,2018-06-22,11,μg/m3
汐止,2018-06-22,12,μg/m3
基隆,2018-06-22,11,μg/m3
馬公,2018-06-19,6,μg/m3
金門,2018-06-19,9,μg/m3
馬祖,2018-06-19,12,μg/m3
宜蘭,2018-06-19,7,μg/m3
陽明,2018-06-19,4,μg/m3
花蓮,2018-06-19,7,μg/m3
臺東,2018-06-19,5,μg/m3
恆春,2018-06-19,4,μg/m3
屏東,2018-06-19,5,μg/m3
前金,2018-06-19,,μg/m3
林園,2018-06-19,6,μg/m3
美濃,2018-06-19,2,μg/m3
臺南,2018-06-19,4,μg/m3
新營,2018-06-19,3,μg/m3
嘉義,2018-06-19,3,μg/m3
朴子,2018-06-19,4,μg/m3
斗六,2018-06-19,3,μg/m3
南投,2018-06-19,3,μg/m3
彰化,2018-06-19,4,μg/m3
忠明,2018-06-19,4,μg/m3
豐原,2018-06-19,3,μg/m3
三義,2018-06-19,2,μg/m3
苗栗,2018-06-19,3,μg/m3
新竹,2018-06-19,5,μg/m3
竹東,2018-06-19,4,μg/m3
平鎮,2018-06-19,4,μg/m3
桃園,2018-06-19,6,μg/m3
萬華,2018-06-19,6,μg/m3
士林,2018-06-19,5,μg/m3
板橋,2018-06-19,6,μg/m3
汐止,2018-06-19,6,μg/m3
基隆,2018-06-19,7,μg/m3
馬公,2018-06-16,33,μg/m3
金門,2018-06-16,16,μg/m3
馬祖,2018-06-16,19,μg/m3
宜蘭,2018-06-16,12,μg/m3
陽明,2018-06-16,8,μg/m3
花蓮,2018-06-16,8,μg/m3
臺東,2018-06-16,5,μg/m3
恆春,2018-06-16,4,μg/m3
屏東,2018-06-16,,μg/m3
前金,2018-06-16,9,μg/m3
林園,2018-06-16,6,μg/m3
美濃,2018-06-16,7,μg/m3
臺南,2018-06-16,10,μg/m3
新營,2018-06-16,9,μg/m3
嘉義,2018-06-16,10,μg/m3
朴子,2018-06-16,12,μg/m3
斗六,2018-06-16,14,μg/m3
南投,2018-06-16,16,μg/m3
彰化,2018-06-16,17,μg/m3
忠明,2018-06-16,15,μg/m3
豐原,2018-06-16,12,μg/m3
三義,2018-06-16,14,μg/m3
苗栗,2018-06-16,17,μg/m3
新竹,2018-06-16,19,μg/m3
竹東,2018-06-16,15,μg/m3
平鎮,2018-06-16,16,μg/m3
桃園,2018-06-16,16,μg/m3
萬華,2018-06-16,14,μg/m3
士林,2018-06-16,13,μg/m3
板橋,2018-06-16,16,μg/m3
汐止,2018-06-16,15,μg/m3
基隆,2018-06-16,,μg/m3
馬公,2018-06-13,25,μg/m3
金門,2018-06-13,28,μg/m3
馬祖,2018-06-13,21,μg/m3
宜蘭,2018-06-13,21,μg/m3
陽明,2018-06-13,19,μg/m3
花蓮,2018-06-13,19,μg/m3
臺東,2018-06-13,19,μg/m3
恆春,2018-06-13,20,μg/m3
屏東,2018-06-13,23,μg/m3
前金,2018-06-13,,μg/m3
林園,2018-06-13,23,μg/m3
美濃,2018-06-13,,μg/m3
臺南,2018-06-13,24,μg/m3
新營,2018-06-13,23,μg/m3
嘉義,2018-06-13,23,μg/m3
朴子,2018-06-13,26,μg/m3
斗六,2018-06-13,26,μg/m3
南投,2018-06-13,25,μg/m3
彰化,2018-06-13,28,μg/m3
忠明,2018-06-13,23,μg/m3
豐原,2018-06-13,22,μg/m3
三義,2018-06-13,22,μg/m3
苗栗,2018-06-13,24,μg/m3
新竹,2018-06-13,21,μg/m3
竹東,2018-06-13,18,μg/m3
平鎮,2018-06-13,21,μg/m3
桃園,2018-06-13,22,μg/m3
萬華,2018-06-13,21,μg/m3
士林,2018-06-13,20,μg/m3
板橋,2018-06-13,21,μg/m3
汐止,2018-06-13,21,μg/m3
基隆,2018-06-13,21,μg/m3
馬公,2018-06-10,14,μg/m3
金門,2018-06-10,16,μg/m3
馬祖,2018-06-10,14,μg/m3
埔里,2018-06-10,,μg/m3
宜蘭,2018-06-10,,μg/m3
陽明,2018-06-10,11,μg/m3
花蓮,2018-06-10,7,μg/m3
臺東,2018-06-10,6,μg/m3
恆春,2018-06-10,7,μg/m3
屏東,2018-06-10,12,μg/m3
前金,2018-06-10,10,μg/m3
左營,2018-06-10,,μg/m3
林園,2018-06-10,10,μg/m3
美濃,2018-06-10,12,μg/m3
臺南,2018-06-10,11,μg/m3
新營,2018-06-10,12,μg/m3
嘉義,2018-06-10,11,μg/m3
臺西,2018-06-10,,μg/m3
朴子,2018-06-10,15,μg/m3
斗六,2018-06-10,13,μg/m3
南投,2018-06-10,13,μg/m3
二林,2018-06-10,,μg/m3
彰化,2018-06-10,16,μg/m3
忠明,2018-06-10,16,μg/m3
豐原,2018-06-10,15,μg/m3
三義,2018-06-10,16,μg/m3
苗栗,2018-06-10,16,μg/m3
新竹,2018-06-10,16,μg/m3
竹東,2018-06-10,18,μg/m3
平鎮,2018-06-10,14,μg/m3
桃園,2018-06-10,15,μg/m3
大同,2018-06-10,,μg/m3
萬華,2018-06-10,13,μg/m3
士林,2018-06-10,13,μg/m3
板橋,2018-06-10,14,μg/m3
汐止,2018-06-10,11,μg/m3
基隆,2018-06-10,10,μg/m3
馬公,2018-06-07,11,μg/m3
金門,2018-06-07,13,μg/m3
馬祖,2018-06-07,10,μg/m3
埔里,2018-06-07,,μg/m3
宜蘭,2018-06-07,4,μg/m3
陽明,2018-06-07,6,μg/m3
花蓮,2018-06-07,4,μg/m3
臺東,2018-06-07,4,μg/m3
恆春,2018-06-07,3,μg/m3
屏東,2018-06-07,16,μg/m3
前金,2018-06-07,17,μg/m3
左營,2018-06-07,,μg/m3
林園,2018-06-07,20,μg/m3
美濃,2018-06-07,14,μg/m3
臺南,2018-06-07,16,μg/m3
新營,2018-06-07,19,μg/m3
嘉義,2018-06-07,15,μg/m3
臺西,2018-06-07,,μg/m3
朴子,2018-06-07,19,μg/m3
斗六,2018-06-07,21,μg/m3
南投,2018-06-07,16,μg/m3
二林,2018-06-07,,μg/m3
彰化,2018-06-07,20,μg/m3
忠明,2018-06-07,16,μg/m3
豐原,2018-06-07,16,μg/m3
三義,2018-06-07,15,μg/m3
苗栗,2018-06-07,13,μg/m3
新竹,2018-06-07,10,μg/m3
竹東,2018-06-07,11,μg/m3
平鎮,2018-06-07,8,μg/m3
桃園,2018-06-07,7,μg/m3
大同,2018-06-07,,μg/m3
萬華,2018-06-07,8,μg/m3
士林,2018-06-07,8,μg/m3
板橋,2018-06-07,7,μg/m3
汐止,2018-06-07,8,μg/m3
基隆,2018-06-07,7,μg/m3
馬公,2018-06-04,12,μg/m3
金門,2018-06-04,18,μg/m3
馬祖,2018-06-04,17,μg/m3
埔里,2018-06-04,,μg/m3
宜蘭,2018-06-04,10,μg/m3
陽明,2018-06-04,12,μg/m3
花蓮,2018-06-04,12,μg/m3
臺東,2018-06-04,9,μg/m3
恆春,2018-06-04,8,μg/m3
屏東,2018-06-04,17,μg/m3
前金,2018-06-04,14,μg/m3
左營,2018-06-04,,μg/m3
林園,2018-06-04,14,μg/m3
美濃,2018-06-04,16,μg/m3
臺南,2018-06-04,15,μg/m3
新營,2018-06-04,17,μg/m3
嘉義,2018-06-04,20,μg/m3
臺西,2018-06-04,,μg/m3
朴子,2018-06-04,18,μg/m3
斗六,2018-06-04,23,μg/m3
南投,2018-06-04,23,μg/m3
二林,2018-06-04,,μg/m3
彰化,2018-06-04,21,μg/m3
忠明,2018-06-04,20,μg/m3
豐原,2018-06-04,21,μg/m3
三義,2018-06-04,20,μg/m3
苗栗,2018-06-04,19,μg/m3
新竹,2018-06-04,19,μg/m3
竹東,2018-06-04,20,μg/m3
平鎮,2018-06-04,16,μg/m3
桃園,2018-06-04,16,μg/m3
大同,2018-06-04,,μg/m3
萬華,2018-06-04,14,μg/m3
士林,2018-06-04,16,μg/m3
板橋,2018-06-04,14,μg/m3
汐止,2018-06-04,11,μg/m3
基隆,2018-06-04,7,μg/m3
馬公,2018-06-01,10,μg/m3
金門,2018-06-01,10,μg/m3
馬祖,2018-06-01,11,μg/m3
埔里,2018-06-01,,μg/m3
宜蘭,2018-06-01,8,μg/m3
陽明,2018-06-01,2,μg/m3
花蓮,2018-06-01,9,μg/m3
臺東,2018-06-01,7,μg/m3
恆春,2018-06-01,7,μg/m3
屏東,2018-06-01,17,μg/m3
前金,2018-06-01,17,μg/m3
左營,2018-06-01,,μg/m3
林園,2018-06-01,20,μg/m3
美濃,2018-06-01,16,μg/m3
臺南,2018-06-01,17,μg/m3
新營,2018-06-01,22,μg/m3
嘉義,2018-06-01,22,μg/m3
臺西,2018-06-01,,μg/m3
朴子,2018-06-01,23,μg/m3
斗六,2018-06-01,20,μg/m3
南投,2018-06-01,16,μg/m3
二林,2018-06-01,,μg/m3
彰化,2018-06-01,15,μg/m3
忠明,2018-06-01,15,μg/m3
豐原,2018-06-01,13,μg/m3
三義,2018-06-01,12,μg/m3
苗栗,2018-06-01,12,μg/m3
新竹,2018-06-01,12,μg/m3
竹東,2018-06-01,10,μg/m3
平鎮,2018-06-01,11,μg/m3
桃園,2018-06-01,10,μg/m3
大同,2018-06-01,,μg/m3
萬華,2018-06-01,8,μg/m3
士林,2018-06-01,7,μg/m3
板橋,2018-06-01,9,μg/m3
汐止,2018-06-01,9,μg/m3
基隆,2018-06-01,8,μg/m3
馬公,2018-05-29,10,μg/m3
金門,2018-05-29,22,μg/m3
馬祖,2018-05-29,26,μg/m3
埔里,2018-05-29,,μg/m3
宜蘭,2018-05-29,16,μg/m3
陽明,2018-05-29,20,μg/m3
花蓮,2018-05-29,14,μg/m3
臺東,2018-05-29,13,μg/m3
恆春,2018-05-29,9,μg/m3
屏東,2018-05-29,13,μg/m3
前金,2018-05-29,11,μg/m3
左營,2018-05-29,,μg/m3
林園,2018-05-29,11,μg/m3
