"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234040","862-TW","2018/05/29 21:45:24","新北市永和區福和路1號","121.526376666667","25.0097266666667","6500400","永和區"
"235010","733-UM","2018/05/29 21:41:35","新北市中和區員山路36巷13號","121.484143333333","24.9908166666667","6500300","中和區"
"251004","009-UM","2018/05/29 21:59:40","新北市淡水區民權路92巷35-1號","121.462081666667","25.1267516666667","6501000","淡水區"
"251005","010-UM","2018/05/29 21:59:34","新北市淡水區鄧公路30巷1弄67號","121.454461666667","25.1695683333333","6501000","淡水區"
"251010","413-VK","2018/05/29 21:59:49","新北市淡水區中正路二段208號","121.426308333333","25.18933","6501000","淡水區"
"251007","442-VK","2018/05/29 21:59:36","新北市淡水區水源街二段177巷60號","121.452456666667","25.1770433333333","6501000","淡水區"
"251006","561-UM","2018/05/29 21:59:47","新北市淡水區中正路11巷3號","121.437808333333","25.1707683333333","6501000","淡水區"
"251011","650-BX","2018/05/29 21:59:46","新北市淡水區水碓街7號","121.443148333333","25.177115","6501000","淡水區"
"251003","673-BX","2018/05/29 21:59:32","新北市淡水區新春街87號","121.43885","25.18255","6501000","淡水區"
