SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,9.7,μg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,總磷,Total-Phosphate,TP,0.028,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,96.8,%
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,氨氮,NH3-N,NH3-N,0.15,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,19.7,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,11.0,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,懸浮固體,Suspended Solid,SS,4.6,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,氣溫,Temperature,TMP,6.9,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,導電度,Conductivity,EC,525,μmho/cm25℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,濁度,Turbidity,TB,3.4,NTU
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,酸鹼值,pH,pH,8.09,
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,透明度,Transparency,SD,1.2,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,水溫,Water Temperature,WT,10.3,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-02-06,表水,0.5m,卡爾森指數,Carlson Trophic State Index,CTSI,54.15,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,44.9,μg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,總磷,Total-Phosphate,TP,0.075,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,102.1,%
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,氨氮,NH3-N,NH3-N,0.23,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,43.7,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,11.8,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,懸浮固體,Suspended Solid,SS,18.5,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,氣溫,Temperature,TMP,9.6,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,導電度,Conductivity,EC,2460,μmho/cm25℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,濁度,Turbidity,TB,12,NTU
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,酸鹼值,pH,pH,8.59,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,透明度,Transparency,SD,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,水溫,Water Temperature,WT,9.8,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-02-06,表水,0.5m,卡爾森指數,Carlson Trophic State Index,CTSI,68.11,
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,4.6,μg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,總磷,Total-Phosphate,TP,0.016,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,99.5,%
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,氨氮,NH3-N,NH3-N,0.01,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,10.1,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,懸浮固體,Suspended Solid,SS,2.0,mg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,氣溫,Temperature,TMP,12.5,℃
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,導電度,Conductivity,EC,286,μmho/cm25℃
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,濁度,Turbidity,TB,6.8,NTU
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,酸鹼值,pH,pH,7.63,
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,透明度,Transparency,SD,2.3,m
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,水溫,Water Temperature,WT,14.8,℃
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734709.69,2018-02-06,表水,0.5m,卡爾森指數,Carlson Trophic State Index,CTSI,45.90,
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,4.3,μg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,總磷,Total-Phosphate,TP,0.034,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,96.0,%
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,氨氮,NH3-N,NH3-N,<0.01,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,29.3,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,10.2,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,懸浮固體,Suspended Solid,SS,14.5,mg/L
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,氣溫,Temperature,TMP,12.7,℃
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,導電度,Conductivity,EC,812,μmho/cm25℃
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,濁度,Turbidity,TB,7.6,NTU
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,酸鹼值,pH,pH,8.55,
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,透明度,Transparency,SD,0.6,m
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,水溫,Water Temperature,WT,13.2,℃
菜浦沃,CaiPuWo,菜浦沃,連江縣,莒光鄉,119.9432050,25.9771670,344442.99,2874358.06,2018-01-23,表水,0.5m,卡爾森指數,Carlson Trophic State Index,CTSI,55.76,
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,3.3,μg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,總磷,Total-Phosphate,TP,0.019,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,104.4,%
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,氨氮,NH3-N,NH3-N,0.01,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,11.7,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,11.0,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,懸浮固體,Suspended Solid,SS,2.8,mg/L
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,氣溫,Temperature,TMP,12.9,℃
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,導電度,Conductivity,EC,891,μmho/cm25℃
樂道沃,Le-Dao-Wo,樂道沃,連江縣,莒光鄉,119.9314790,25.9800920,343266.49,2874673.69,2018-01-23,表水,0.5m,濁度,Turbidity,TB,2.8,NTU
