00,33.2,900.5,693.4,829.1
00:10,32.3,890.9,672.7,808.4
00:20,31.9,889.4,683.2,803.9
00:30,31.9,879.2,670.3,795.1
00:40,31.5,873.8,661.5,796.2
00:50,31.4,877.0,645.8,790.6
01,30.7,863.8,650.9,774.4
01:10,30.7,864.9,651.8,760.1
01:20,31.3,849.6,655.5,757.4
01:30,30.2,860.2,649.2,749.7
01:40,30.2,839.4,647.2,744.8
01:50,30.2,846.7,645.5,744.0
02,29.8,845.7,626.9,734.4
02:10,29.6,838.0,647.8,735.0
02:20,29.8,827.5,646.9,736.1
02:30,29.5,831.7,639.0,735.5
02:40,29.2,825.7,634.4,731.4
02:50,29.0,817.3,639.1,725.8
03,28.6,820.5,637.1,712.1
03:10,28.6,812.5,625.2,718.8
03:20,28.4,813.0,631.4,712.5
03:30,28.2,809.7,620.2,714.8
03:40,28.2,800.9,626.9,711.6
03:50,28.2,807.0,613.2,701.1
04,28.9,810.9,617.7,710.0
04:10,28.0,814.6,612.3,705.0
04:20,28.0,803.8,610.4,704.5
04:30,27.5,795.1,607.9,699.2
04:40,28.3,798.2,623.1,702.4
04:50,27.8,799.4,604.9,705.7
05,27.8,811.3,616.3,712.6
05:10,28.1,795.8,619.7,727.9
05:20,28.4,809.1,615.9,713.4
05:30,26.8,791.0,623.3,713.4
05:40,27.4,792.7,604.9,719.0
05:50,27.0,800.0,608.5,726.9
06,28.0,795.3,608.2,734.7
06:10,28.3,808.9,630.4,751.7
06:20,29.1,817.5,630.7,757.1
06:30,29.6,818.1,628.8,761.1
06:40,29.4,814.3,630.0,765.2
06:50,29.9,831.6,639.1,793.3
07,30.4,849.9,642.6,799.1
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
