"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234046","148-BY","2018/03/29 19:59:29","新北市永和區成功路一段89號","121.526883333333","25.0028733333333","6500400","永和區"
"234070","149-BY","2018/03/29 19:59:18","新北市永和區國光路14號","121.519176666667","25.0083566666667","6500400","永和區"
"234007","207-UY","2018/03/29 19:59:35","新北市永和區保生路22巷10號","121.507361666667","25.0080033333333","6500400","永和區"
"234081","298-R6","2018/03/29 19:59:16","新北市永和區永亨路106號","121.523533333333","25.00456","6500400","永和區"
"234038","336-UY","2018/03/29 19:59:32","新北市永和區成功路二段124號","121.526513333333","24.99767","6500400","永和區"
"234064","337-UY","2018/03/29 19:59:37","新北市永和區中正路412巷20弄7號","121.518631666667","25.002035","6500400","永和區"
"234086","338-UY","2018/03/29 19:59:31","新北市永和區福和路149號","121.520615","25.0076183333333","6500400","永和區"
"234017","745-BX","2018/03/29 19:59:33","新北市永和區文化路75號","121.513825","25.0151433333333","6500400","永和區"
"234030","746-BX","2018/03/29 19:59:32","新北市永和區民生路22巷17號","121.521621666667","24.9970983333333","6500400","永和區"
"234054","KEA-2590","2018/03/29 19:59:28","新北市永和區環河東路一段122號","121.520693333333","25.015535","6500400","永和區"
"234013","KEA-2591","2018/03/29 19:59:25","新北市永和區保生路55號","121.50467","25.01061","6500400","永和區"
"234061","AAD-866","2018/03/29 19:59:29","新北市永和區得和路47號","121.516665","25.00023","6500400","永和區"
"234042","862-TW","2018/03/29 19:59:33","新北市永和區中和路305巷2弄28號","121.507468333333","24.9999783333333","6500400","永和區"
"234050","863-TW","2018/03/29 19:59:28","新北市永和區保安路214號","121.507388333333","25.0136983333333","6500400","永和區"
"234026","9371-KE","2018/03/29 19:59:32","新北市永和區水源街27巷9號","121.511315","25.00398","6500400","永和區"
"234011","9373-KE","2018/03/29 19:59:32","新北市永和區仁愛路352巷120號","121.500291666667","25.0084666666667","6500400","永和區"
"249005","172-UM","2018/03/29 19:59:26","新北市八里區楓林路3-1號","121.382868333333","25.1300766666667","6502300","八里區"
"249001","173-UM","2018/03/29 19:59:32","新北市八里區中華路二段310號","121.403848333333","25.1483266666667","6502300","八里區"
"249004","303-UY","2018/03/29 19:59:25","新北市八里區中華路一段333-1號","121.413316666667","25.1538183333333","6502300","八里區"
"249002","305-UY","2018/03/29 19:59:27","新北市八里區頂寮一街1號","121.452238333333","25.1240566666667","6502300","八里區"
"249003","593-UM","2018/03/29 19:59:29","新北市八里區華峰三街35號","121.398533333333","25.145295","6502300","八里區"
"248014","025-BX","2018/03/29 19:59:36","新北市五股區五福路14巷26號","121.435513333333","25.0889733333333","6501500","五股區"
"248016","026-BX","2018/03/29 19:59:35","新北市五股區成泰路三段577巷80弄54號","121.44979","25.10508","6501500","五股區"
"248008","095-VK","2018/03/29 19:59:34","新北市五股區中興路一段1巷12弄1號","121.46938","25.0714","6501500","五股區"
"248012","247-BX","2018/03/29 19:59:30","新北市五股區民義路一段134-3號","121.434195","25.0863216666667","6501500","五股區"
"248010","272-BY","2018/03/29 19:59:34","新北市五股區登林路92-5號","121.428463333333","25.0697583333333","6501500","五股區"
"248004","677-BX","2018/03/29 19:59:36","新北市五股區成泰路一段8巷2-3號","121.434893333333","25.0669266666667","6501500","五股區"
"248002","678-BX","2018/03/29 19:59:37","新北市五股區成泰路三段487號","121.450756666667","25.0993033333333","6501500","五股區"
"234023","9380-KE","2018/03/29 19:59:28","新北市永和區豫溪街49號","121.517028333333","25.0099633333333","6500400","永和區"
"234077","969-R7","2018/03/29 19:59:37","新北市永和區民有街26號","121.516683333333","24.9963466666667","6500400","永和區"
"234074","AAC-211","2018/03/29 19:59:22","新北市永和區豫溪街215巷5號","121.523921666667","25.0097166666667","6500400","永和區"
"234067","AAC-212","2018/03/29 19:59:24","新北市永和區中山路一段236號","121.50715","25.0074233333333","6500400","永和區"
"234003","AAC-295","2018/03/29 19:59:21","新北市永和區中正路696-1號","121.516488333333","25.0097083333333","6500400","永和區"
"244011","701-TV","2018/03/29 19:59:24","新北市八里區長道坑21-1號","121.39775","25.1084883333333","6501700","林口區"
"243012","AAD-798","2018/03/29 19:59:34","新北市泰山區全興路87號","121.433346666667","25.057495","6501600","泰山區"
"243011","297-R6","2018/03/29 19:59:30","新北市泰山區明志路三段182巷16號","121.423631666667","25.0392533333333","6501600","泰山區"
"243015","380-SR","2018/03/29 19:59:31","新北市泰山區明志路二段214巷9號","121.426763333333","25.04874","6501600","泰山區"
"243014","421-VK","2018/03/29 19:59:21","新北市泰山區泰林路二段155號","121.433845","25.0602866666667","6501600","泰山區"
