00,28.1,758.6,702.4,758.2
00:10,27.9,763.5,694.5,770.7
00:20,27.8,746.1,686.1,750.1
00:30,27.7,753.0,684.5,746.2
00:40,27.4,756.5,676.0,730.8
00:50,26.6,731.8,681.4,724.1
01,27.0,738.8,685.3,719.4
01:10,27.2,724.1,668.6,717.5
01:20,27.2,724.1,669.2,707.5
01:30,26.6,722.2,666.5,693.6
01:40,26.1,712.8,663.6,683.7
01:50,26.5,720.8,668.4,688.9
02,25.8,723.2,656.6,692.1
02:10,26.4,708.1,637.7,695.9
02:20,25.8,706.0,654.2,671.0
02:30,26.2,704.5,635.4,683.2
02:40,25.8,695.6,650.7,673.7
02:50,25.9,709.4,662.2,671.1
03,26.5,700.7,645.0,677.6
03:10,26.0,702.9,638.1,651.3
03:20,26.3,698.7,645.3,671.5
03:30,26.5,698.4,639.8,660.5
03:40,26.7,689.9,635.4,660.3
03:50,26.3,696.8,638.2,649.2
04,27.0,695.6,642.3,655.1
04:10,26.4,702.5,636.6,662.0
04:20,26.4,694.4,635.2,665.3
04:30,26.5,698.9,640.9,652.5
04:40,27.0,697.0,639.2,654.9
04:50,26.5,697.7,648.0,654.6
05,26.9,695.2,637.4,663.0
05:10,27.5,694.1,656.7,673.8
05:20,27.8,698.5,645.4,675.0
05:30,27.3,702.1,652.0,664.9
05:40,27.8,718.3,654.7,661.2
05:50,27.6,706.0,645.6,685.3
06,28.5,720.2,654.7,677.8
06:10,29.2,712.7,661.5,716.6
06:20,28.3,710.0,665.9,710.3
06:30,28.8,722.5,673.4,715.6
06:40,29.1,723.1,681.5,733.1
06:50,29.2,724.6,682.6,740.6
07,29.5,734.9,681.1,734.6
07:10,30.2,747.8,693.0,759.4
07:20,30.2,753.7,686.4,750.1
07:30,29.1,752.0,697.1,749.2
07:40,28.3,757.3,701.2,774.0
07:50,28.5,774.0,716.8,790.9
08,28.6,799.5,738.6,814.8
08:10,30.0,818.0,789.7,850.5
08:20,29.9,842.5,798.1,862.8
08:30,29.5,851.5,801.6,880.3
08:40,29.9,856.9,805.1,892.1
08:50,30.4,866.0,803.3,899.8
09,31.1,873.0,801.4,900.4
09:10,30.4,871.5,819.3,908.8
09:20,31.3,877.6,817.6,920.0
09:30,31.4,878.0,823.8,918.6
09:40,31.1,891.2,820.9,919.0
09:50,31.6,895.4,810.5,920.5
10,31.3,885.7,813.2,923.6
10:10,31.8,884.0,817.1,935.6
10:20,32.6,893.7,819.8,941.7
10:30,32.3,897.9,821.4,950.2
10:40,32.7,895.6,814.7,946.0
10:50,32.1,900.2,811.2,952.9
11,32.0,900.4,821.2,956.2
11:10,32.7,911.5,827.5,956.0
11:20,32.2,891.0,821.8,969.0
11:30,31.5,901.6,835.8,948.9
11:40,31.2,891.8,829.5,945.4
11:50,30.0,885.7,822.6,942.3
12,29.8,863.3,779.5,930.5
12:10,29.7,833.7,745.5,897.8
12:20,29.9,823.2,735.6,903.9
12:30,30.0,830.7,732.0,893.8
12:40,29.3,815.7,739.6,896.1
12:50,29.2,823.7,742.1,896.4
13,30.2,838.2,765.7,902.6
13:10,30.8,860.9,789.1,940.4
13:20,31.1,858.4,801.1,946.6
13:30,31.2,860.1,803.4,946.0
13:40,31.2,873.4,814.6,950.8
13:50,31.5,869.4,807.5,949.7
14,32.1,874.5,807.3,945.9
14:10,31.6,871.7,811.3,956.0
14:20,32.1,887.5,805.1,952.3
14:30,31.7,876.5,817.5,945.8
14:40,32.1,872.9,811.4,948.8
14:50,31.9,881.3,814.8,951.8
15,32.8,884.5,823.6,950.5
15:10,32.4,880.0,812.0,949.3
15:20,32.8,878.3,823.3,951.8
15:30,32.4,884.2,819.7,954.0
15:40,34.0,881.6,825.4,950.3
15:50,32.7,884.5,834.6,949.5
16,33.0,894.1,827.9,955.6
16:10,33.5,884.0,838.4,949.8
16:20,32.9,891.3,831.8,952.1
16:30,32.4,892.5,837.3,953.4
16:40,33.7,901.1,837.3,955.8
16:50,33.0,882.9,826.7,961.0
17,33.7,888.4,818.2,951.4
17:10,34.4,882.8,815.2,942.6
17:20,33.7,880.5,819.1,945.9
17:30,33.7,889.6,831.3,946.7
17:40,35.4,895.4,815.1,955.6
17:50,36.9,908.8,826.3,959.0
18,36.8,903.0,829.9,961.6
18:10,36.3,918.5,840.3,951.8
18:20,37.1,920.2,837.4,961.9
18:30,37.8,919.2,842.9,965.2
18:40,36.6,907.8,847.1,954.8
18:50,37.4,921.4,838.8,955.1
19,36.9,903.6,839.6,938.7
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
