"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234026","9371-KE","2018/11/15 18:18:19","新北市永和區豫溪街28巷15號","121.515171666667","25.0092333333333","6500400","永和區"
"249005","172-UM","2018/11/15 18:18:16","新北市八里區荖阡坑路15-40號","121.40165","25.139905","6502300","八里區"
"249001","173-UM","2018/11/15 18:18:17","新北市八里區龍米路一段191-1號","121.451426666667","25.1308566666667","6502300","八里區"
"249004","303-UY","2018/11/15 18:18:16","新北市八里區龍米路二段232巷1弄1號","121.431071666667","25.15908","6502300","八里區"
"249002","305-UY","2018/11/15 18:18:24","新北市八里區龍形二街35號","121.450505","25.1328383333333","6502300","八里區"
"248016","026-BX","2018/11/15 18:18:21","新北市五股區成泰路三段221巷16號","121.445728333333","25.0934183333333","6501500","五股區"
"248006","077-UY","2018/11/15 18:18:11","新北市五股區中興路一段164-1號","121.464113333333","25.0739566666667","6501500","五股區"
"248008","095-VK","2018/11/15 18:18:19","新北市五股區更洲路32巷8弄14號","121.459246666667","25.0796116666667","6501500","五股區"
"248020","225-UY","2018/11/15 18:18:14","新北市五股區孝義路19號","121.453473333333","25.1092116666667","6501500","五股區"
"248012","247-BX","2018/11/15 18:18:16","新北市五股區御史路2號","121.442295","25.09018","6501500","五股區"
"248010","272-BY","2018/11/15 18:18:05","新北市五股區成泰路一段189巷20-1號","121.433271666667","25.0766916666667","6501500","五股區"
"248004","677-BX","2018/11/15 18:18:18","新北市五股區成泰路二段140號","121.438148333333","25.0838166666667","6501500","五股區"
"248002","678-BX","2018/11/15 18:18:27","新北市五股區西雲路18號","121.44319","25.090315","6501500","五股區"
"232011","375-UM","2018/11/15 18:18:16","新北市坪林區坪雙路一段41號","121.711685","24.94243","6502000","坪林區"
"244023","069-UM","2018/11/15 18:18:24","新北市林口區東湖路163號","121.382678333333","25.0740483333333","6501700","林口區"
"244007","080-UY","2018/11/15 18:18:22","新北市林口區台電新村66號","121.386763333333","25.0872166666667","6501700","林口區"
"244019","403-UM","2018/11/15 18:18:21","新北市林口區忠孝路577號","121.375093333333","25.0682366666667","6501700","林口區"
"244013","KEA-2802","2018/11/15 18:18:22","新北市林口區佳林路101巷36號","121.387026666667","25.08","6501700","林口區"
"244017","485-VK","2018/11/15 18:18:06","新北市林口區公園路30號","121.366936666667","25.067545","6501700","林口區"
"244009","656-BX","2018/11/15 18:18:20","新北市林口區民生路108號","121.378036666667","25.0882266666667","6501700","林口區"
"244011","701-TV","2018/11/15 18:18:22","新北市林口區中正路74巷5弄3號","121.3945","25.077995","6501700","林口區"
"244025","837-TS","2018/11/15 18:18:10","新北市林口區文化北路一段258號","121.359133333333","25.0718716666667","6501700","林口區"
"244021","838-TS","2018/11/15 18:18:20","新北市林口區工六路6巷4號","121.397515","25.07879","6501700","林口區"
"243013","AAD-798","2018/11/15 18:18:18","新北市泰山區錢厝坑13號","121.41569","25.0361183333333","6501600","泰山區"
"243012","646-TV","2018/11/15 18:18:23","新北市泰山區黎明路25號","121.422125","25.0606733333333","6501600","泰山區"
"222003","436-BY","2018/11/15 18:18:08","新北市深坑區旺耽路67號","121.62625","25.0029933333333","6501800","深坑區"
"222002","659-BX","2018/11/15 18:18:18","新北市深坑區文山路一段62巷10號","121.621776666667","25.0009616666667","6501800","深坑區"
"231041","002-UM","2018/11/15 18:18:06","新北市新店區安華路28-1號","121.519608333333","24.9608116666667","6500600","新店區"
"231059","046-UY","2018/11/15 18:18:22","新北市新店區安華路28-1號","121.51958","24.960805","6500600","新店區"
"231040","047-UY","2018/11/15 18:18:16","新北市新店區安華路28-1號","121.519156666667","24.96095","6500600","新店區"
"231044","106-UY","2018/11/15 18:18:15","新北市新店區安華路28-1號","121.519643333333","24.9608566666667","6500600","新店區"
"231046","107-UY","2018/11/15 18:18:12","新北市新店區直潭七街60號","121.532291666667","24.9398083333333","6500600","新店區"
"231052","108-UY","2018/11/15 18:18:21","新北市新店區安康路一段104號","121.527251666667","24.9625116666667","6500600","新店區"
"231047","187-VK","2018/11/15 18:18:05","新北市新店區安一路一段1-1號","121.519528333333","24.9610766666667","6500600","新店區"
"231054","KEA-2219","2018/11/15 18:18:16","新北市新店區安一路一段1-1號","121.519686666667","24.961245","6500600","新店區"
"231057","256-BX","2018/11/15 18:18:18","新北市新店區安一路一段1-1號","121.519753333333","24.96115","6500600","新店區"
"231042","268-BY","2018/11/15 18:18:09","新北市新店區安華路1-1號","121.519413333333","24.96048","6500600","新店區"
"231051","278-BY","2018/11/15 18:18:12","新北市新店區安一路一段1-1號","121.519955","24.9611716666667","6500600","新店區"
"231050","AAD-862","2018/11/15 18:18:14","新北市新店區安一路一段1-1號","121.519713333333","24.9610883333333","6500600","新店區"
"231058","3713-VJ","2018/11/15 18:18:22","新北市新店區安康路一段122號","121.526985","24.9626683333333","6500600","新店區"
"231066","4716-K9","2018/11/15 18:18:22","新北市新店區安一路一段1-1號","121.519286666667","24.9611683333333","6500600","新店區"
"231056","4715-K9","2018/11/15 18:18:21","新北市新店區中央路3號","121.533846666667","24.9787416666667","6500600","新店區"
"231065","512-UM","2018/11/15 18:18:11","新北市新店區安一路一段1-1號","121.519393333333","24.9612616666667","6500600","新店區"
"231049","513-UM","2018/11/15 18:18:26","新北市新店區安一路一段1-1號","121.519705","24.9611133333333","6500600","新店區"
"231063","616-UM","2018/11/15 18:18:09","新北市新店區安華路28-1號","121.51952","24.960545","6500600","新店區"
"231045","617-UM","2018/11/15 18:18:16","新北市新店區安華路28-1號","121.519501666667","24.9608433333333","6500600","新店區"
"231064","719-UM","2018/11/15 18:18:10","新北市新店區安一路一段1-1號","121.519471666667","24.9612133333333","6500600","新店區"
"231060","897-TW","2018/11/15 18:18:09","新北市新店區安華路28-1號","121.519775","24.9606333333333","6500600","新店區"
"231043","899-TW","2018/11/15 18:18:17","新北市新店區安一路一段1-1號","121.51895","24.9610433333333","6500600","新店區"
"231055","AKT-0513","2018/11/15 18:18:05","新北市新店區環河路1-5號","121.538385","24.9616833333333","6500600","新店區"
"241002","090-VK","2018/11/15 18:18:26","新北市五股區新城八路1號","121.447786666667","25.0888716666667","6500200","三重區"
"251014","742-BX","2018/11/15 18:18:14","新北市淡水區崙頂16號","121.491705","25.221615","6501000","淡水區"
"241001","547-UM","2018/11/15 18:18:08","新北市八里區荖阡坑路34號","121.401933333333","25.12916","6500200","三重區"
"241033","AAC-255","2018/11/15 18:18:20","新北市三重區中興北街42巷17號","121.468935","25.04933","6500200","三重區"
"235066","003-UY","2018/11/15 18:18:23","新北市中和區中山路二段120號","121.502753333333","25.0038083333333","6500300","中和區"
"235064","005-UY","2018/11/15 18:18:15","新北市中和區圓通路141巷48弄15號","121.498213333333","24.9939316666667","6500300","中和區"
"235063","006-UY","2018/11/15 18:18:21","新北市中和區中正路585號","121.485916666667","24.99449","6500300","中和區"
"235020","096-UM","2018/11/15 18:18:11","新北市中和區新生街163號","121.483615","25.00114","6500300","中和區"
"235039","097-UM","2018/11/15 18:18:13","新北市中和區景平路363號","121.504506666667","24.993405","6500300","中和區"
"235065","098-UM","2018/11/15 18:18:14","新北市中和區莊敬路49巷27號","121.50159","25.0061583333333","6500300","中和區"
"235058","151-BY","2018/11/15 18:18:17","新北市中和區圓通路367巷21-1號","121.492606666667","24.9864116666667","6500300","中和區"
"235055","183-VK","2018/11/15 18:18:15","新北市中和區連城路469巷79弄30號","121.484246666667","24.9936533333333","6500300","中和區"
"235038","185-VK","2018/11/15 18:18:09","新北市中和區大智街42巷5號","121.5223","24.9920166666667","6500300","中和區"
"235049","186-VK","2018/11/15 18:18:17","新北市中和區中正路637巷52弄1號","121.485561666667","24.9935066666667","6500300","中和區"
"235067","255-BX","2018/11/15 18:18:18","新北市中和區和城路一段271巷1號","121.4856","24.9917116666667","6500300","中和區"
"235072","301-VK","2018/11/15 18:18:21","新北市中和區錦和路158號","121.489853333333","24.9960033333333","6500300","中和區"
"235043","352-BY","2018/11/15 18:18:09","新北市中和區景平路381號","121.503916666667","24.9934466666667","6500300","中和區"
"235042","KEA-2878","2018/11/15 18:18:21","新北市中和區景平路159巷33號","121.51302","24.9910666666667","6500300","中和區"
"235050","4979-A6","2018/11/15 18:18:23","新北市中和區捷運路155號","121.506405","24.99108","6500300","中和區"
"235069","4980-A6","2018/11/15 18:18:11","新北市中和區中正路589巷15號","121.485693333333","24.9936366666667","6500300","中和區"
"235070","558-UM","2018/11/15 18:18:20","新北市中和區圓通路119號","121.499335","24.9963466666667","6500300","中和區"
"235045","565-BX","2018/11/15 18:18:23","新北市中和區景安路200巷5號","121.503473333333","24.9915716666667","6500300","中和區"
"235054","640-BX","2018/11/15 18:18:16","新北市中和區莒光路185號","121.472678333333","24.9990216666667","6500300","中和區"
"235060","647-TV","2018/11/15 18:18:15","新北市中和區員山路150-4號","121.481278333333","24.9974166666667","6500300","中和區"
"235047","732-UM","2018/11/15 18:18:19","新北市中和區中正路281-9號","121.494336666667","24.9938683333333","6500300","中和區"
"235046","733-UM","2018/11/15 18:18:06","新北市中和區員山路36巷13號","121.484095","24.9908566666667","6500300","中和區"
"235062","800-TS","2018/11/15 18:18:23","新北市中和區橋和路97號","121.490655","25.005505","6500300","中和區"
"235057","801-TS","2018/11/15 18:18:24","新北市中和區民享街97巷21號","121.475408333333","24.9994983333333","6500300","中和區"
"235052","805-TS","2018/11/15 18:18:22","新北市中和區捷運路129號","121.507173333333","24.9907733333333","6500300","中和區"
"235048","896-TW","2018/11/15 18:18:19","新北市中和區中正路589巷15號","121.485891666667","24.9935066666667","6500300","中和區"
"235053","900-TW","2018/11/15 18:18:17","新北市中和區員山路36巷16-6號","121.485318333333","24.9920283333333","6500300","中和區"
"235051","157-BY","2018/11/15 18:18:14","新北市中和區信義街115號","121.51204","24.986815","6500300","中和區"
"235037","AAC-213","2018/11/15 18:18:08","新北市中和區景德街59號","121.517391666667","24.991475","6500300","中和區"
"235059","AAC-215","2018/11/15 18:18:09","新北市中和區員山路36巷16-3號","121.484945","24.99152","6500300","中和區"
"226004","312-R5","2018/11/15 18:18:26","新北市平溪區靜安路二段10號","121.707061666667","25.01851","6502400","平溪區"
"228003","097-TW","2018/11/15 18:18:18","新北市貢寮區真理里美艷山街27號","121.92338","25.06895","6502600","貢寮區"
"228001","212-TW","2018/11/15 18:18:12","新北市貢寮區真理里新港街26巷55弄2-1號","121.927386666667","25.0528433333333","6502600","貢寮區"
"228002","585-TW","2018/11/15 18:18:06","新北市貢寮區福連里馬崗街2-2號","122.00104","25.01426","6502600","貢寮區"
"224006","676-BX","2018/11/15 18:18:14","新北市瑞芳區三爪子坑路106巷1-2號","121.808043333333","25.1048433333333","6501200","瑞芳區"
"224002","639-TC","2018/11/15 18:18:18","新北市瑞芳區三爪子坑路91巷1號","121.811638333333","25.1073766666667","6501200","瑞芳區"
"224008","285-BY","2018/11/15 18:18:24","新北市瑞芳區逢甲路38號","121.811313333333","25.10842","6501200","瑞芳區"
