00,30.2,812.3,698.5,783.6
00:10,30.0,791.5,671.7,777.9
00:20,30.1,798.0,664.7,772.5
00:30,29.6,782.4,668.5,769.0
00:40,29.8,796.5,664.6,749.0
00:50,29.0,784.0,661.5,752.8
01,28.6,775.9,659.7,735.6
01:10,28.8,765.5,663.8,737.0
01:20,28.3,769.0,663.1,704.1
01:30,29.2,765.7,657.2,730.0
01:40,28.9,759.6,637.2,716.9
01:50,28.6,758.1,637.2,708.7
02,28.6,754.3,644.6,712.7
02:10,28.6,748.7,650.1,702.1
02:20,28.0,747.4,643.2,699.4
02:30,28.2,754.7,625.9,712.7
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
