"lineid","car","time","location","longitude","latitude","cityid","cityname"
"248005","653-BX","2018/09/27 08:18:55","新北市五股區明德路12巷8號","121.433416666667","25.0719433333333","6501500","五股區"
"232001","290-BY","2018/09/27 08:18:35","新北市坪林區坪雙路一段100號","121.730151666667","24.948375","6502000","坪林區"
"232014","291-BY","2018/09/27 08:18:39","新北市坪林區金瓜寮1號","121.68282","24.9208983333333","6502000","坪林區"
"232007","758-BX","2018/09/27 08:18:47","新北市坪林區北宜路八段477號","121.706785","24.921625","6502000","坪林區"
"244022","069-UM","2018/09/27 08:18:45","新北市林口區隆林街96號","121.385691666667","25.0751183333333","6501700","林口區"
"244006","080-UY","2018/09/27 08:18:37","新北市林口區中湖26-16號","121.37612","25.0943433333333","6501700","林口區"
"244003","248-BX","2018/09/27 08:18:44","新北市林口區頂福里34號","121.355156666667","25.0995783333333","6501700","林口區"
"244012","KEA-2802","2018/09/27 08:18:54","新北市林口區佳林路166號","121.383495","25.0769366666667","6501700","林口區"
"244016","485-VK","2018/09/27 08:18:38","新北市林口區中山路255號","121.385546666667","25.07951","6501700","林口區"
"244008","656-BX","2018/09/27 08:18:45","新北市林口區文化一路二段335號","121.386111666667","25.0866833333333","6501700","林口區"
"244010","701-TV","2018/09/27 08:18:39","新北市林口區仁愛路一段400號","121.38699","25.076755","6501700","林口區"
"244024","837-TS","2018/09/27 08:18:52","新北市林口區忠孝路130號","121.36637","25.0734783333333","6501700","林口區"
"244020","838-TS","2018/09/27 08:18:49","新北市林口區粉寮路二段281-2號","121.404613333333","25.09397","6501700","林口區"
"222006","289-BY","2018/09/27 08:18:47","新北市深坑區萬福路83號","121.6016","25.0094466666667","6501800","深坑區"
"231069","189-VK","2018/09/27 08:18:44","新北市新店區新潭路一段37號","121.523496666667","24.94183","6500600","新店區"
"231008","192-VK","2018/09/27 08:18:50","新北市新店區北宜路一段123-5號","121.540713333333","24.9535266666667","6500600","新店區"
"235001","611-BX","2018/09/27 08:18:43","新北市中和區錦和路169號","121.490771666667","24.9919683333333","6500300","中和區"
"226005","5620-A6","2018/09/27 08:18:52","新北市平溪區南山里南山坪99號","121.778713333333","25.0427783333333","6502400","平溪區"
"226007","7418-A5","2018/09/27 08:18:45","新北市平溪區靜安路三段67號","121.765428333333","25.0322383333333","6502400","平溪區"
"226003","AGD-0702","2018/09/27 08:18:50","新北市平溪區十分里十分街45-1號","121.774546666667","25.040925","6502400","平溪區"
"223006","022-BY","2018/09/27 08:18:45","新北市深坑區昇高坑路51-1號","121.630326666667","24.993895","6501900","石碇區"
"223002","KEA-2673","2018/09/27 08:18:38","新北市石碇區北宜路五段崙尾寮巷2-1號","121.650231666667","24.9523","6501900","石碇區"
"223008","406-TH","2018/09/27 08:18:39","新北市石碇區靜安路一段242號","121.672756666667","25.0083716666667","6501900","石碇區"
"223001","592-UM","2018/09/27 08:18:39","新北市石碇區北宜路六段塗潭巷7號","121.645493333333","24.9339933333333","6501900","石碇區"
"223004","660-BX","2018/09/27 08:18:44","新北市深坑區烏月路1號","121.633128333333","25.0083366666667","6501900","石碇區"
"223005","677-TV","2018/09/27 08:18:40","新北市石碇區碇坪路一段79號","121.660633333333","24.99098","6501900","石碇區"
"252004","249-BX","2018/09/27 08:18:42","新北市三芝區興華里車埕62號","121.49871","25.1969216666667","6502100","三芝區"
"252007","AAC-283","2018/09/27 08:18:56","新北市淡水區石頭厝6-1號","121.46271","25.2401083333333","6502100","三芝區"
"237001","159-UY","2018/09/27 08:18:51","新北市三峽區學成路278-3號","121.376393333333","24.9432016666667","6500900","三峽區"
"242035","AAC-296","2018/09/27 08:18:44","新北市新莊區建福路56號","121.42654","25.0272933333333","6500500","新莊區"
"242057","986-R7","2018/09/27 08:18:37","新北市新莊區雙鳳路134巷2號","121.413003333333","25.0279066666667","6500500","新莊區"
"242055","751-BX","2018/09/27 08:18:54","新北市新莊區瓊林路40巷15號","121.447183333333","25.0301816666667","6500500","新莊區"
"242028","705-TV","2018/09/27 08:18:37","新北市新莊區中平路73號","121.444675","25.044905","6500500","新莊區"
"242026","615-BX","2018/09/27 08:18:49","新北市新莊區福壽街147號","121.458003333333","25.0529666666667","6500500","新莊區"
"242024","613-BX","2018/09/27 08:18:41","新北市新莊區新北大道二段181號","121.463995","25.0605916666667","6500500","新莊區"
"242043","566-BX","2018/09/27 08:18:56","新北市新莊區中正路871巷9弄44號","121.419898333333","25.0266866666667","6500500","新莊區"
"242047","497-BY","2018/09/27 08:18:39","新北市新莊區萬安街80號","121.420826666667","25.02294","6500500","新莊區"
"242052","442-UM","2018/09/27 08:18:56","新北市新莊區新樹路699巷1號","121.43241","25.0021816666667","6500500","新莊區"
"242038","415-TV","2018/09/27 08:18:51","新北市新莊區民安路160號","121.424663333333","25.024585","6500500","新莊區"
"242008","413-TV","2018/09/27 08:18:50","新北市新莊區昌明街48號","121.456005","25.0522716666667","6500500","新莊區"
