00,31.1,835.7,738.9,963.0
00:10,31.2,822.3,734.1,945.1
00:20,30.6,821.3,721.9,933.2
00:30,30.2,814.0,725.5,915.5
00:40,29.6,804.2,716.3,905.8
00:50,29.5,807.3,719.0,890.3
01,29.5,808.4,713.9,893.2
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
